2016-10-24T00:00:13 DATA: -7164  4.26   -0.4   -1.7   7.72  134.0 1034.4  -606.52 202.00 202.00
2016-10-24T19:45:33 DATA: 20663  4.26   -0.4   -1.7   7.91  132.0 1044.3  -612.33 202.00 202.00
2016-10-24T19:46:05 DATA: 20676  4.26   -0.4   -1.7   7.91  130.8 1034.8  -606.76 202.00 202.00
2016-10-24T19:46:38 DATA: 20689  4.26   -0.4   -1.7   7.91  130.8 1034.8  -606.76 202.00 202.00
2016-10-24T19:47:10 DATA: 20702  4.26   -0.4   -1.7   7.91  131.6 1041.2  -610.47 202.00 202.00
2016-10-24T19:47:42 DATA: 20715  4.26   -0.4   -1.7   7.91  131.2 1038.0  -608.62 202.00 202.00
2016-10-24T19:48:14 DATA: 20728  4.26   -0.4   -1.7   7.91  130.4 1031.7  -604.90 202.00 202.00
2016-10-24T19:48:47 DATA: 20741  4.26   -0.4   -1.7   7.90  132.0 1043.3  -611.71 202.00 202.00
2016-10-24T19:49:19 DATA: 20754  4.26   -0.4   -1.7   7.90  130.8 1033.8  -606.15 202.00 202.00
2016-10-24T19:49:51 DATA: 20767  4.26   -0.4   -1.7   7.90  132.0 1043.3  -612.86 202.00 202.00
2016-10-24T19:50:24 DATA: 20780  4.26   -0.4   -1.7   7.90  130.8 1033.8  -606.15 202.00 202.00
2016-10-24T19:50:56 DATA: 20793  4.26   -0.4   -1.7   7.90  130.8 1033.8  -607.29 202.00 202.00
2016-10-24T19:51:28 DATA: 20806  4.26   -0.4   -1.7   7.90  131.2 1037.0  -609.14 202.00 202.00
2016-10-24T19:52:00 DATA: 20819  4.26   -0.4   -1.7   7.90  132.4 1046.4  -613.56 202.00 202.00
2016-10-24T19:52:33 DATA: 20832  4.26   -0.4   -1.7   7.90  130.4 1030.6  -605.43 202.00 202.00
2016-10-24T19:53:05 DATA: 20845  4.26   -0.4   -1.7   7.90  130.8 1033.8  -607.29 202.00 202.00
2016-10-24T19:53:37 DATA: 20858  4.26   -0.4   -1.7   7.90  130.4 1030.6  -605.43 202.00 202.00
2016-10-24T19:54:10 DATA: 20871  4.26   -0.4   -1.7   7.90  132.4 1046.4  -614.71 202.00 202.00
2016-10-24T19:54:42 DATA: 20884  4.26   -0.4   -1.7   7.90  130.8 1033.8  -607.29 202.00 202.00
2016-10-24T19:55:14 DATA: 20897  4.26   -0.4   -1.7   7.90  130.4 1030.6  -605.43 202.00 202.00
2016-10-24T19:55:46 DATA: 20910  4.26   -0.4   -1.7   7.90  130.8 1033.8  -607.29 202.00 202.00
2016-10-24T19:56:19 DATA: 20923  4.26   -0.4   -1.7   7.90  132.4 1046.4  -614.71 202.00 202.00
2016-10-24T19:56:51 DATA: 20936  4.26   -0.4   -1.7   7.90  130.4 1030.6  -605.43 202.00 202.00
2016-10-24T19:57:23 DATA: 20949  4.26   -0.4   -1.7   7.90  129.6 1024.3  -601.71 202.00 202.00
2016-10-24T19:57:56 DATA: 20962  4.26   -0.4   -1.7   7.90  133.6 1055.9  -620.29 202.00 202.00
2016-10-24T19:58:28 DATA: 20975  4.26   -0.4   -1.7   7.90  132.8 1048.5  -615.95 202.00 202.00
2016-10-24T19:59:00 DATA: 20988  4.26   -0.4   -1.7   7.90  130.8 1033.8  -607.29 202.00 202.00
2016-10-24T19:59:32 DATA: 21001  4.26   -0.4   -1.7   7.90  129.2 1021.2  -599.86 202.00 202.00
2016-10-24T20:00:05 DATA: 21014  4.26   -0.4   -1.7   7.90  133.2 1051.7  -617.80 202.00 202.00
2016-10-24T20:00:37 DATA: 21027  4.26   -0.4   -1.7   7.90  132.8 1048.5  -615.95 202.00 202.00
2016-10-24T20:01:09 DATA: 21040  4.26   -0.4   -1.7   7.90  128.8 1017.0  -597.39 202.00 202.00
2016-10-24T20:01:42 DATA: 21053  4.26   -0.4   -1.7   7.90  130.0 1026.4  -602.96 202.00 202.00
2016-10-24T20:02:14 DATA: 21066  4.26   -0.4   -1.7   7.90  133.2 1051.7  -617.80 202.00 202.00
2016-10-24T20:02:46 DATA: 21079  4.26   -0.4   -1.7   7.90  131.2 1035.9  -608.53 202.00 202.00
2016-10-24T20:03:18 DATA: 21092  4.26   -0.4   -1.7   7.90  131.2 1035.9  -608.53 202.00 202.00
2016-10-24T20:03:51 DATA: 21105  4.26   -0.4   -1.7   7.90  130.0 1026.4  -602.96 202.00 202.00
2016-10-24T20:04:23 DATA: 21118  4.26   -0.4   -1.7   7.89  144.0 1135.8  -667.22 202.00 202.00
2016-10-24T20:04:55 DATA: 21131  4.26   -0.4   -1.7   7.90  132.8 1048.5  -615.95 202.00 202.00
2016-10-24T20:05:28 DATA: 21144  4.26   -0.4   -1.7   7.90  131.6 1039.1  -610.38 202.00 202.00
2016-10-24T20:06:00 DATA: 21157  4.26   -0.4   -1.7   7.90  129.2 1020.1  -599.25 202.00 202.00
2016-10-24T20:06:32 DATA: 21170  4.26   -0.4   -1.7   7.90  131.6 1039.1  -610.38 202.00 202.00
2016-10-24T20:07:04 DATA: 21183  4.26   -0.4   -1.7   7.90  132.4 1045.4  -614.09 202.00 202.00
2016-10-24T20:07:37 DATA: 21196  4.26   -0.4   -1.7   7.90  132.0 1042.2  -612.24 202.00 202.00
2016-10-24T20:08:09 DATA: 21209  4.26   -0.4   -1.7   7.90  130.4 1029.6  -604.82 202.00 202.00
2016-10-24T20:08:41 DATA: 21222  4.26   -0.4   -1.7   7.90  130.0 1026.4  -602.96 202.00 202.00
2016-10-24T20:09:14 DATA: 21235  4.26   -0.4   -1.7   7.90  132.4 1045.4  -614.09 202.00 202.00
2016-10-24T20:09:46 DATA: 21248  4.26   -0.4   -1.7   7.90  131.6 1039.1  -610.38 202.00 202.00
2016-10-24T20:10:18 DATA: 21261  4.26   -0.4   -1.7   7.90  129.6 1023.3  -601.11 202.00 202.00
2016-10-24T20:10:50 DATA: 21274  4.26   -0.4   -1.7   7.89  131.6 1038.0  -609.76 202.00 202.00
2016-10-24T20:11:23 DATA: 21287  4.26   -0.4   -1.7   7.89  132.0 1041.2  -611.62 202.00 202.00
2016-10-24T20:11:55 DATA: 21300  4.26   -0.4   -1.7   7.89  132.0 1041.2  -611.62 202.00 202.00
2016-10-24T20:12:27 DATA: 21313  4.26   -0.4   -1.7   7.88  148.4 1169.3  -686.91 202.00 202.00
2016-10-24T20:13:00 DATA: 21326  4.26   -0.4   -1.7   7.89  129.6 1022.2  -600.50 202.00 202.00
2016-10-24T20:13:32 DATA: 21339  4.26   -0.4   -1.7   7.89  132.4 1044.3  -613.47 202.00 202.00
2016-10-24T20:14:04 DATA: 21352  4.26   -0.4   -1.7   7.89  131.6 1038.0  -609.76 202.00 202.00
2016-10-24T20:14:36 DATA: 21365  4.26   -0.4   -1.7   7.89  130.8 1031.7  -606.06 202.00 202.00
2016-10-24T20:15:09 DATA: 21378  4.26   -0.4   -1.7   7.89  131.6 1038.0  -609.76 202.00 202.00
2016-10-24T20:15:41 DATA: 21391  4.26   -0.4   -1.7   7.89  131.2 1034.9  -607.91 202.00 202.00
2016-10-24T20:16:13 DATA: 21404  4.26   -0.4   -1.7   7.89  131.6 1038.0  -609.76 202.00 202.00
2016-10-24T20:16:46 DATA: 21417  4.26   -0.4   -1.7   7.89  130.0 1025.4  -602.35 202.00 202.00
2016-10-24T20:17:18 DATA: 21430  4.26   -0.4   -1.7   7.89  131.2 1034.9  -607.91 202.00 202.00
2016-10-24T20:17:50 DATA: 21443  4.26   -0.4   -1.7   7.89  130.8 1031.7  -606.06 202.00 202.00
2016-10-24T20:18:22 DATA: 21456  4.26   -0.4   -1.7   7.89  132.0 1041.2  -611.62 202.00 202.00
2016-10-24T20:18:55 DATA: 21469  4.26   -0.4   -1.7   7.89  132.0 1041.2  -611.62 202.00 202.00
2016-10-24T20:19:27 DATA: 21482  4.26   -0.4   -1.7   7.88  138.0 1087.4  -638.77 202.00 202.00
2016-10-24T20:19:59 DATA: 21495  4.26   -0.4   -1.7   7.89  130.8 1031.7  -606.06 202.00 202.00
2016-10-24T20:20:32 DATA: 21508  4.26   -0.4   -1.7   7.88  150.4 1185.1  -696.17 202.00 202.00
2016-10-24T20:21:04 DATA: 21521  4.26   -0.4   -1.7   7.87  163.2 1284.7  -754.65 202.00 202.00
2016-10-24T20:21:36 DATA: 21534  4.26   -0.4   -1.7   7.89  129.6 1022.2  -600.50 202.00 202.00
2016-10-24T20:22:08 DATA: 21547  4.26   -0.4   -1.7   7.87  160.4 1262.6  -741.70 202.00 202.00
2016-10-24T20:22:41 DATA: 21560  4.26   -0.4   -1.7   7.88  130.4 1027.5  -603.59 202.00 202.00
2016-10-24T20:23:13 DATA: 21573  4.26   -0.4   -1.7   7.88  131.2 1033.8  -607.29 202.00 202.00
2016-10-24T20:23:45 DATA: 21586  4.26   -0.4   -1.7   7.88  129.6 1021.2  -599.89 202.00 202.00
2016-10-24T20:24:17 DATA: 21599  4.26   -0.4   -1.7   7.88  131.2 1033.8  -607.29 202.00 202.00
2016-10-24T20:24:50 DATA: 21612  4.26   -0.4   -1.7   7.88  131.2 1033.8  -607.29 202.00 202.00
2016-10-24T20:25:22 DATA: 21625  4.26   -0.4   -1.7   7.88  132.0 1040.1  -611.00 202.00 202.00
2016-10-24T20:25:54 DATA: 21638  4.26   -0.4   -1.7   7.88  130.0 1024.4  -601.74 202.00 202.00
2016-10-24T20:26:27 DATA: 21651  4.26   -0.4   -1.7   7.88  130.4 1027.5  -603.59 202.00 202.00
2016-10-24T20:26:59 DATA: 21664  4.26   -0.4   -1.7   7.88  130.0 1024.4  -601.74 202.00 202.00
2016-10-24T20:27:31 DATA: 21677  4.26   -0.4   -1.7   7.88  131.2 1033.8  -607.29 202.00 202.00
2016-10-24T20:28:03 DATA: 21690  4.26   -0.4   -1.7   7.88  130.4 1027.5  -603.59 202.00 202.00
2016-10-24T20:28:36 DATA: 21703  4.26   -0.4   -1.7   7.88  130.8 1030.7  -605.44 202.00 202.00
2016-10-24T20:29:08 DATA: 21716  4.26   -0.4   -1.7   7.88  129.2 1018.1  -598.04 202.00 202.00
2016-10-24T20:29:40 DATA: 21729  4.26   -0.4   -1.7   7.88  132.0 1040.1  -611.00 202.00 202.00
2016-10-24T20:30:13 DATA: 21742  4.26   -0.4   -1.7   7.88  131.6 1037.0  -609.14 202.00 202.00
2016-10-24T20:30:45 DATA: 21755  4.26   -0.4   -1.7   7.88  131.2 1033.8  -607.29 202.00 202.00
2016-10-24T20:31:17 DATA: 21768  4.26   -0.4   -1.7   7.88  130.4 1027.5  -603.59 202.00 202.00
2016-10-24T20:31:49 DATA: 21781  4.26   -0.4   -1.7   7.88  131.2 1033.8  -607.29 202.00 202.00
2016-10-24T20:32:22 DATA: 21794  4.26   -0.4   -1.7   7.88  132.8 1046.4  -614.70 202.00 202.00
2016-10-24T20:32:54 DATA: 21807  4.26   -0.4   -1.7   7.88  131.2 1033.8  -607.29 202.00 202.00
2016-10-24T20:33:26 DATA: 21820  4.26   -0.4   -1.7   7.88  130.0 1024.4  -601.74 202.00 202.00
2016-10-24T20:33:59 DATA: 21833  4.26   -0.4   -1.7   7.88  131.6 1037.0  -609.14 202.00 202.00
2016-10-24T20:34:31 DATA: 21846  4.26   -0.4   -1.7   7.87  133.2 1048.5  -615.92 202.00 202.00
2016-10-24T20:35:03 DATA: 21859  4.26   -0.4   -1.7   7.88  129.2 1018.1  -598.04 202.00 202.00
2016-10-24T20:35:35 DATA: 21872  4.26   -0.4   -1.7   7.88  130.0 1024.4  -601.74 202.00 202.00
2016-10-24T20:36:08 DATA: 21885  4.26   -0.4   -1.7   7.87  130.8 1029.6  -604.83 202.00 202.00
2016-10-24T20:36:40 DATA: 21898  4.26   -0.4   -1.7   7.87  133.2 1048.5  -615.92 202.00 202.00
2016-10-24T20:37:12 DATA: 21911  4.26   -0.4   -1.7   7.87  130.8 1029.6  -604.83 202.00 202.00
2016-10-24T20:37:45 DATA: 21924  4.26   -0.4   -1.7   7.87  130.0 1023.3  -601.13 202.00 202.00
2016-10-24T20:38:17 DATA: 21937  4.26   -0.4   -1.7   7.87  131.6 1035.9  -608.53 202.00 202.00
2016-10-24T20:38:49 DATA: 21950  4.26   -0.4   -1.7   7.87  131.2 1032.8  -606.68 202.00 202.00
2016-10-24T20:39:21 DATA: 21963  4.26   -0.4   -1.7   7.87  131.6 1035.9  -608.53 202.00 202.00
2016-10-24T20:39:54 DATA: 21976  4.26   -0.4   -1.7   7.87  129.6 1020.2  -599.28 202.00 202.00
2016-10-24T20:40:26 DATA: 21989  4.26   -0.4   -1.7   7.87  130.4 1026.5  -602.98 202.00 202.00
2016-10-24T20:40:58 DATA: 22002  4.26   -0.4   -1.7   7.87  133.2 1048.5  -615.92 202.00 202.00
2016-10-24T20:41:31 DATA: 22015  4.26   -0.4   -1.7   7.87  130.8 1029.6  -604.83 202.00 202.00
2016-10-24T20:42:03 DATA: 22028  4.26   -0.4   -1.7   7.87  130.4 1026.5  -602.98 202.00 202.00
2016-10-24T20:42:35 DATA: 22041  4.26   -0.4   -1.7   7.87  129.6 1020.2  -599.28 202.00 202.00
2016-10-24T20:43:07 DATA: 22054  4.26   -0.4   -1.7   7.87  133.6 1051.7  -617.77 202.00 202.00
2016-10-24T20:43:40 DATA: 22067  4.26   -0.4   -1.7   7.87  132.0 1039.1  -610.38 202.00 202.00
2016-10-24T20:44:12 DATA: 22080  4.26   -0.4   -1.7   7.87  130.0 1023.3  -601.13 202.00 202.00
2016-10-24T20:44:44 DATA: 22093  4.26   -0.4   -1.7   7.87  130.4 1026.5  -602.98 202.00 202.00
2016-10-24T20:45:17 DATA: 22106  4.26   -0.4   -1.7   7.87  131.2 1032.8  -606.68 202.00 202.00
2016-10-24T20:45:49 DATA: 22119  4.26   -0.4   -1.7   7.87  132.4 1042.2  -612.23 202.00 202.00
2016-10-24T20:46:21 DATA: 22132  4.26   -0.4   -1.7   7.87  130.4 1026.5  -602.98 202.00 202.00
2016-10-24T20:46:53 DATA: 22145  4.26   -0.4   -1.7   7.87  130.0 1023.3  -601.13 202.00 202.00
2016-10-24T20:47:26 DATA: 22158  4.26   -0.4   -1.7   7.86  132.8 1044.3  -613.45 202.00 202.00
2016-10-24T20:47:58 DATA: 22171  4.26   -0.4   -1.7   7.86  131.2 1031.7  -606.06 202.00 202.00
2016-10-24T20:48:30 DATA: 22184  4.26   -0.4   -1.7   7.86  130.8 1028.6  -604.21 202.00 202.00
2016-10-24T20:49:03 DATA: 22197  4.26   -0.4   -1.7   7.86  129.6 1019.1  -598.67 202.00 202.00
2016-10-24T20:49:35 DATA: 22210  4.26   -0.4   -1.7   7.86  133.2 1047.4  -615.30 202.00 202.00
2016-10-24T20:50:07 DATA: 22223  4.26   -0.4   -1.7   7.86  132.8 1044.3  -613.45 202.00 202.00
2016-10-24T20:50:39 DATA: 22236  4.26   -0.4   -1.7   7.86  129.6 1019.1  -598.67 202.00 202.00
2016-10-24T20:51:12 DATA: 22249  4.26   -0.4   -1.7   7.86  129.6 1019.1  -598.67 202.00 202.00
2016-10-24T20:51:44 DATA: 22262  4.26   -0.4   -1.7   7.86  130.8 1028.6  -604.21 202.00 202.00
2016-10-24T20:52:16 DATA: 22275  4.26   -0.4   -1.7   7.86  132.8 1044.3  -613.45 202.00 202.00
2016-10-24T20:52:49 DATA: 22288  4.26   -0.4   -1.7   7.86  131.2 1031.7  -606.06 202.00 202.00
2016-10-24T20:53:21 DATA: 22301  4.26   -0.4   -1.7   7.86  130.0 1022.3  -600.52 202.00 202.00
2016-10-24T20:53:53 DATA: 22314  4.26   -0.4   -1.7   7.86  132.0 1038.0  -609.76 202.00 202.00
2016-10-24T20:54:25 DATA: 22327  4.26   -0.4   -1.7   7.86  132.0 1038.0  -609.76 202.00 202.00
2016-10-24T20:54:58 DATA: 22340  4.26   -0.4   -1.7   7.86  131.6 1034.9  -607.91 202.00 202.00
2016-10-24T20:55:30 DATA: 22353  4.26   -0.4   -1.7   7.86  129.6 1019.1  -598.67 202.00 202.00
2016-10-24T20:56:02 DATA: 22366  4.26   -0.4   -1.7   7.86  132.0 1038.0  -609.76 202.00 202.00
2016-10-24T20:56:35 DATA: 22379  4.26   -0.4   -1.7   7.86  132.8 1044.3  -613.45 202.00 202.00
2016-10-24T20:57:07 DATA: 22392  4.26   -0.4   -1.7   7.86  131.6 1034.9  -607.91 202.00 202.00
2016-10-24T20:57:39 DATA: 22405  4.26   -0.4   -1.7   7.86  129.6 1019.1  -598.67 202.00 202.00
2016-10-24T20:58:11 DATA: 22418  4.26   -0.4   -1.7   7.86  130.0 1021.2  -599.91 202.00 202.00
2016-10-24T20:58:44 DATA: 22431  4.26   -0.4   -1.7   7.86  132.8 1043.2  -612.83 202.00 202.00
2016-10-24T20:59:16 DATA: 22444  4.26   -0.4   -1.7   7.86  132.8 1043.2  -612.83 202.00 202.00
2016-10-24T20:59:48 DATA: 22457  4.26   -0.4   -1.7   7.86  130.4 1024.4  -601.75 202.00 202.00
2016-10-24T21:00:21 DATA: 22470  4.26   -0.4   -1.7   7.86  132.0 1036.9  -609.14 202.00 202.00
2016-10-24T21:00:53 DATA: 22483  4.26   -0.4   -1.7   7.86  132.8 1043.2  -612.83 202.00 202.00
2016-10-24T21:01:25 DATA: 22496  4.26   -0.4   -1.7   7.86  132.0 1036.9  -609.14 202.00 202.00
2016-10-24T21:01:57 DATA: 22509  4.26   -0.4   -1.7   7.86  129.2 1015.0  -596.21 202.00 202.00
2016-10-24T21:02:30 DATA: 22522  4.26   -0.4   -1.7   7.86  131.6 1033.8  -607.29 202.00 202.00
2016-10-24T21:03:02 DATA: 22535  4.26   -0.4   -1.7   7.84  164.4 1288.9  -757.11 202.00 202.00
2016-10-24T21:03:34 DATA: 22548  4.26   -0.4   -1.7   7.86  132.4 1040.1  -610.98 202.00 202.00
2016-10-24T21:04:07 DATA: 22561  4.26   -0.4   -1.7   7.86  130.4 1024.4  -601.75 202.00 202.00
2016-10-24T21:04:39 DATA: 22574  4.26   -0.4   -1.7   7.86  131.6 1033.8  -607.29 202.00 202.00
2016-10-24T21:05:11 DATA: 22587  4.26   -0.4   -1.7   7.86  132.0 1036.9  -609.14 202.00 202.00
2016-10-24T21:05:43 DATA: 22600  4.26   -0.4   -1.7   7.86  131.6 1033.8  -607.29 202.00 202.00
2016-10-24T21:06:16 DATA: 22613  4.26   -0.4   -1.7   7.86  131.2 1030.7  -605.44 202.00 202.00
2016-10-24T21:06:48 DATA: 22626  4.26   -0.4   -1.7   7.86  129.6 1018.1  -598.06 202.00 202.00
2016-10-24T21:07:20 DATA: 22639  4.26   -0.4   -1.7   7.86  132.0 1036.9  -609.14 202.00 202.00
2016-10-24T21:07:53 DATA: 22652  4.26   -0.4   -1.7   7.86  132.0 1036.9  -609.14 202.00 202.00
2016-10-24T21:08:25 DATA: 22665  4.26   -0.4   -1.7   7.85  132.0 1035.9  -608.52 202.00 202.00
2016-10-24T21:08:57 DATA: 22678  4.26   -0.4   -1.7   7.85  132.0 1035.9  -608.52 202.00 202.00
2016-10-24T21:09:29 DATA: 22691  4.26   -0.4   -1.7   7.85  131.2 1029.6  -604.83 202.00 202.00
2016-10-24T21:10:02 DATA: 22704  4.26   -0.4   -1.7   7.85  132.4 1039.0  -610.36 202.00 202.00
2016-10-24T21:10:34 DATA: 22717  4.26   -0.4   -1.7   7.85  131.2 1029.6  -604.83 202.00 202.00
2016-10-24T21:11:06 DATA: 22730  4.26   -0.4   -1.7   7.85  131.6 1032.8  -606.67 202.00 202.00
2016-10-24T21:11:39 DATA: 22743  4.26   -0.4   -1.7   7.85  130.0 1020.2  -599.30 202.00 202.00
2016-10-24T21:12:11 DATA: 22756  4.26   -0.4   -1.7   7.85  132.4 1039.0  -610.36 202.00 202.00
2016-10-24T21:12:43 DATA: 22769  4.26   -0.4   -1.7   7.85  131.6 1032.8  -606.67 202.00 202.00
2016-10-24T21:13:15 DATA: 22782  4.26   -0.4   -1.7   7.85  132.4 1039.0  -610.36 202.00 202.00
2016-10-24T21:13:48 DATA: 22795  4.26   -0.4   -1.7   7.85  131.6 1032.8  -606.67 202.00 202.00
2016-10-24T21:14:20 DATA: 22808  4.26   -0.4   -1.7   7.85  132.0 1035.9  -608.52 202.00 202.00
2016-10-24T21:14:52 DATA: 22821  4.26   -0.4   -1.7   7.85  131.6 1032.8  -606.67 202.00 202.00
2016-10-24T21:15:24 DATA: 22834  4.26   -0.4   -1.7   7.85  130.0 1020.2  -599.30 202.00 202.00
2016-10-24T21:15:57 DATA: 22847  4.26   -0.4   -1.7   7.85  131.6 1032.8  -606.67 202.00 202.00
2016-10-24T21:16:29 DATA: 22860  4.26   -0.4   -1.7   7.85  131.2 1029.6  -604.83 202.00 202.00
2016-10-24T21:17:01 DATA: 22873  4.26   -0.4   -1.7   7.85  132.4 1039.0  -610.36 202.00 202.00
2016-10-24T21:17:34 DATA: 22886  4.26   -0.4   -1.7   7.85  132.8 1042.2  -612.20 202.00 202.00
2016-10-24T21:18:06 DATA: 22899  4.26   -0.4   -1.7   7.85  131.2 1029.6  -604.83 202.00 202.00
2016-10-24T21:18:38 DATA: 22912  4.26   -0.4   -1.7   7.85  131.2 1029.6  -604.83 202.00 202.00
2016-10-24T21:19:10 DATA: 22925  4.26   -0.4   -1.7   7.84  132.0 1034.8  -607.89 202.00 202.00
2016-10-24T21:19:43 DATA: 22938  4.26   -0.4   -1.7   7.84  132.8 1041.1  -611.58 202.00 202.00
2016-10-24T21:20:15 DATA: 22951  4.26   -0.4   -1.7   7.84  129.6 1016.0  -596.84 202.00 202.00
2016-10-24T21:20:47 DATA: 22964  4.26   -0.4   -1.7   7.84  130.8 1025.4  -602.37 202.00 202.00
2016-10-24T21:21:20 DATA: 22977  4.26   -0.4   -1.7   7.84  131.2 1028.6  -604.21 202.00 202.00
2016-10-24T21:21:52 DATA: 22990  4.26   -0.4   -1.7   7.84  134.0 1050.5  -617.11 202.00 202.00
2016-10-24T21:22:24 DATA: 23003  4.26   -0.4   -1.7   7.84  130.8 1025.4  -602.37 202.00 202.00
2016-10-24T21:22:56 DATA: 23016  4.26   -0.4   -1.7   7.84  130.8 1025.4  -602.37 202.00 202.00
2016-10-24T21:23:29 DATA: 23029  4.26   -0.4   -1.7   7.84  132.4 1038.0  -609.74 202.00 202.00
2016-10-24T21:24:01 DATA: 23042  4.26   -0.4   -1.7   7.84  133.6 1047.4  -615.26 202.00 202.00
2016-10-24T21:24:33 DATA: 23055  4.26   -0.4   -1.7   7.84  131.2 1028.6  -604.21 202.00 202.00
2016-10-24T21:25:06 DATA: 23068  4.26   -0.4   -1.7   7.84  129.6 1016.0  -596.84 202.00 202.00
2016-10-24T21:25:38 DATA: 23081  4.26   -0.4   -1.7   7.84  131.6 1031.7  -606.05 202.00 202.00
2016-10-24T21:26:10 DATA: 23094  4.26   -0.4   -1.7   7.84  132.0 1034.8  -607.89 202.00 202.00
2016-10-24T21:26:42 DATA: 23107  4.26   -0.4   -1.7   7.84  131.2 1028.6  -604.21 202.00 202.00
2016-10-24T21:27:15 DATA: 23120  4.26   -0.4   -1.7   7.84  130.4 1022.3  -600.53 202.00 202.00
2016-10-24T21:27:47 DATA: 23133  4.26   -0.4   -1.7   7.83  132.4 1036.9  -609.11 202.00 202.00
2016-10-24T21:28:19 DATA: 23146  4.26   -0.4   -1.7   7.83  134.0 1049.4  -616.48 202.00 202.00
2016-10-24T21:28:52 DATA: 23159  4.26   -0.4   -1.7   7.82  162.4 1269.3  -745.61 202.00 202.00
2016-10-24T21:29:24 DATA: 23172  4.26   -0.4   -1.7   7.83  130.4 1021.2  -599.91 202.00 202.00
2016-10-24T21:29:56 DATA: 23185  4.26   -0.4   -1.7   7.83  131.2 1027.5  -603.59 202.00 202.00
2016-10-24T21:30:28 DATA: 23198  4.26   -0.4   -1.7   7.83  134.0 1049.4  -616.48 202.00 202.00
2016-10-24T21:31:01 DATA: 23211  4.26   -0.4   -1.7   7.82  163.6 1278.7  -751.11 202.00 202.00
2016-10-24T21:31:33 DATA: 23224  4.26   -0.4   -1.7   7.83  131.2 1027.5  -603.59 202.00 202.00
2016-10-24T21:32:05 DATA: 23237  4.26   -0.4   -1.7   7.82  163.2 1275.5  -749.28 202.00 202.00
2016-10-24T21:32:38 DATA: 23250  4.26   -0.4   -1.7   7.83  133.6 1046.3  -614.64 202.00 202.00
2016-10-24T21:33:10 DATA: 23263  4.26   -0.4   -1.7   7.83  133.2 1043.2  -612.80 202.00 202.00
2016-10-24T21:33:42 DATA: 23276  4.26   -0.4   -1.7   7.83  130.4 1021.2  -599.91 202.00 202.00
2016-10-24T21:34:14 DATA: 23289  4.26   -0.4   -1.7   7.83  130.4 1021.2  -599.91 202.00 202.00
2016-10-24T21:34:47 DATA: 23302  4.26   -0.4   -1.7   7.83  132.0 1033.8  -607.27 202.00 202.00
2016-10-24T21:35:19 DATA: 23315  4.26   -0.4   -1.7   7.82  136.4 1067.1  -626.88 202.00 202.00
2016-10-24T21:35:51 DATA: 23328  4.26   -0.4   -1.7   7.83  130.4 1021.2  -599.91 202.00 202.00
2016-10-24T21:36:24 DATA: 23341  4.26   -0.4   -1.7   7.83  130.4 1021.2  -599.91 202.00 202.00
2016-10-24T21:36:56 DATA: 23354  4.26   -0.4   -1.7   7.82  134.4 1051.5  -617.68 202.00 202.00
2016-10-24T21:37:28 DATA: 23367  4.26   -0.4   -1.7   7.82  133.6 1045.2  -614.01 202.00 202.00
2016-10-24T21:38:00 DATA: 23380  4.26   -0.4   -1.7   7.82  131.2 1026.5  -602.98 202.00 202.00
2016-10-24T21:38:33 DATA: 23393  4.26   -0.4   -1.7   7.82  129.6 1013.9  -595.62 202.00 202.00
2016-10-24T21:39:05 DATA: 23406  4.26   -0.4   -1.7   7.81  164.8 1286.7  -755.85 202.00 202.00
2016-10-24T21:39:37 DATA: 23419  4.26   -0.4   -1.7   7.82  133.2 1042.1  -612.17 202.00 202.00
2016-10-24T21:40:10 DATA: 23432  4.26   -0.4   -1.7   7.82  131.2 1026.5  -602.98 202.00 202.00
2016-10-24T21:40:42 DATA: 23445  4.26   -0.4   -1.7   7.82  130.4 1020.2  -599.30 202.00 202.00
2016-10-24T21:41:14 DATA: 23458  4.26   -0.4   -1.7   7.82  134.0 1048.4  -615.85 202.00 202.00
2016-10-24T21:41:46 DATA: 23471  4.26   -0.4   -1.7   7.82  133.6 1045.2  -614.01 202.00 202.00
2016-10-24T21:42:19 DATA: 23484  4.26   -0.4   -1.7   7.82  131.2 1026.5  -602.98 202.00 202.00
2016-10-24T21:42:51 DATA: 23497  4.26   -0.4   -1.7   7.82  130.4 1020.2  -599.30 202.00 202.00
2016-10-24T21:43:23 DATA: 23510  4.26   -0.4   -1.7   7.82  130.4 1020.2  -599.30 202.00 202.00
2016-10-24T21:43:56 DATA: 23523  4.26   -0.4   -1.7   7.82  133.6 1045.2  -614.01 202.00 202.00
2016-10-24T21:44:28 DATA: 23536  4.26   -0.4   -1.7   7.82  132.4 1035.9  -608.49 202.00 202.00
2016-10-24T21:45:00 DATA: 23549  4.26   -0.4   -1.7   7.82  130.8 1023.3  -601.14 202.00 202.00
2016-10-24T21:45:32 DATA: 23562  4.26   -0.4   -1.7   7.82  132.8 1037.9  -609.71 202.00 202.00
2016-10-24T21:46:05 DATA: 23575  4.26   -0.4   -1.7   7.82  133.2 1041.0  -611.54 202.00 202.00
2016-10-24T21:46:37 DATA: 23588  4.26   -0.4   -1.7   7.82  132.4 1034.8  -607.87 202.00 202.00
2016-10-24T21:47:09 DATA: 23601  4.26   -0.4   -1.7   7.82  129.6 1012.9  -595.02 202.00 202.00
2016-10-24T21:47:42 DATA: 23614  4.26   -0.4   -1.7   7.82  132.8 1037.9  -609.71 202.00 202.00
